지점,지점명,일시,기온,풍속,습도,해면기압
232,천안,2021-09-12 4:00,17.8,0.7,99,1013.2
232,천안,2021-09-12 5:00,18,0,99,1013.4
232,천안,2021-09-12 6:00,17.7,0.9,99,1013.7
232,천안,2021-09-12 7:00,18.1,0.8,99,1014.5
232,천안,2021-09-12 8:00,18.8,0.5,99,1014.8
232,천안,2021-09-12 9:00,19.3,0.2,99,1014.9
232,천안,2021-09-12 10:00,21.6,1.2,99,1014.8
232,천안,2021-09-12 11:00,25.5,1.4,77,1014.2
232,천안,2021-09-12 12:00,26.5,1.7,68,1013.9
232,천안,2021-09-12 13:00,27.8,0.9,57,1013.6
232,천안,2021-09-12 14:00,27.2,1.3,60,1013
232,천안,2021-09-12 15:00,28.9,0.9,55,1012.7
232,천안,2021-09-12 16:00,27.8,1,58,1012.8
232,천안,2021-09-12 17:00,27.4,1.4,61,1013
232,천안,2021-09-12 18:00,25.8,0.1,70,1013.6
232,천안,2021-09-12 19:00,22.8,0.1,91,1014.1
232,천안,2021-09-12 20:00,22,0.9,94,1014.7
232,천안,2021-09-12 21:00,20.9,0.9,99,1015.3
232,천안,2021-09-12 22:00,20.5,0,99,1015.8
232,천안,2021-09-12 23:00,20,0.1,99,1015.9
232,천안,2021-09-13 0:00,19.8,0.4,99,1016.2
232,천안,2021-09-13 1:00,19.4,0.1,99,1016.5
232,천안,2021-09-13 2:00,19.6,1,99,1016.6
232,천안,2021-09-13 3:00,20,1.6,99,1016.6
232,천안,2021-09-13 4:00,19.7,1.6,99,1017
232,천안,2021-09-13 5:00,19.3,1.5,99,1017.2
232,천안,2021-09-13 6:00,19,1.1,99,1017.2
232,천안,2021-09-13 7:00,18.8,0.6,99,1017.5
232,천안,2021-09-13 8:00,20.6,1.3,94,1017.9
232,천안,2021-09-13 9:00,24.1,2.5,70,1018
232,천안,2021-09-13 10:00,25.2,3.5,64,1018
232,천안,2021-09-13 11:00,26.5,3.5,58,1018.4
232,천안,2021-09-13 12:00,26.7,3.4,55,1018.4
232,천안,2021-09-13 13:00,26.7,4.1,56,1017.8
232,천안,2021-09-13 14:00,26.8,3.4,56,1017.1
232,천안,2021-09-13 15:00,27.2,4.3,54,1016.3
232,천안,2021-09-13 16:00,26.4,4,58,1016.5
232,천안,2021-09-13 17:00,26,2.7,61,1016.6
232,천안,2021-09-13 18:00,25,1.9,65,1016.9
232,천안,2021-09-13 19:00,23.7,2,70,1017.2
232,천안,2021-09-13 20:00,22.5,1.9,75,1017.5
232,천안,2021-09-13 21:00,21.5,2,82,1017.7
232,천안,2021-09-13 22:00,20.8,2,82,1018.2
232,천안,2021-09-13 23:00,19.4,1.4,89,1018.2
232,천안,2021-09-14 0:00,18.4,1,93,1018.1
232,천안,2021-09-14 1:00,18.5,1.5,85,1017.8
232,천안,2021-09-14 2:00,17.9,2.6,86,1017.2
232,천안,2021-09-14 3:00,18,1.7,84,1017
232,천안,2021-09-14 4:00,18.7,2.5,75,1016.8
232,천안,2021-09-14 5:00,18.7,2,73,1016.7
232,천안,2021-09-14 6:00,18,2.1,77,1016.6
232,천안,2021-09-14 7:00,18.4,2.1,74,1016.7
232,천안,2021-09-14 8:00,20,2.4,68,1016.7
232,천안,2021-09-14 9:00,21.7,3.5,61,1016.8
232,천안,2021-09-14 10:00,22.5,3.4,63,1016.8
232,천안,2021-09-14 11:00,23.5,4.1,62,1016.3
232,천안,2021-09-14 12:00,24.6,3.8,60,1016
232,천안,2021-09-14 13:00,25.3,3.8,58,1015.5
232,천안,2021-09-14 14:00,25.4,4.4,58,1015.2
232,천안,2021-09-14 15:00,25.2,3.6,58,1014.9
232,천안,2021-09-14 16:00,25.2,3.1,59,1014.7
232,천안,2021-09-14 17:00,25.3,2.4,60,1014.9
232,천안,2021-09-14 18:00,24.6,2.2,64,1014.9
232,천안,2021-09-14 19:00,22.7,1.6,73,1015.2
232,천안,2021-09-14 20:00,20.9,1.6,86,1015.8
232,천안,2021-09-14 21:00,20.5,2.1,86,1016.5
232,천안,2021-09-14 22:00,20.2,2.6,82,1016.5
232,천안,2021-09-14 23:00,20.7,3.5,74,1016.8
232,천안,2021-09-15 0:00,19.2,2.1,78,1017.1
232,천안,2021-09-15 1:00,18,1.2,89,1017.2
232,천안,2021-09-15 2:00,16.7,1.4,94,1016.9
232,천안,2021-09-15 3:00,16.4,1.9,95,1016.8
232,천안,2021-09-15 4:00,16.2,1.4,93,1016.8
232,천안,2021-09-15 5:00,15.9,1.9,96,1017.2
232,천안,2021-09-15 6:00,15.5,1.5,98,1017.4
232,천안,2021-09-15 7:00,16.4,1.3,95,1018
232,천안,2021-09-15 8:00,19.8,2.2,81,1017.7
232,천안,2021-09-15 9:00,22.5,3.1,67,1017.5
232,천안,2021-09-15 10:00,23.7,4.1,61,1017.5
232,천안,2021-09-15 11:00,25.2,4.5,53,1017.4
232,천안,2021-09-15 12:00,26.1,4.1,53,1016.7
232,천안,2021-09-15 13:00,26.7,5.1,51,1015.8
232,천안,2021-09-15 14:00,27.7,4.5,48,1015.2
232,천안,2021-09-15 15:00,27.6,5.9,45,1014.7
232,천안,2021-09-15 16:00,27.2,4,49,1014.7
232,천안,2021-09-15 17:00,26.8,5.3,48,1014.8
232,천안,2021-09-15 18:00,25.1,2.8,55,1015.2
232,천안,2021-09-15 19:00,23.7,2.1,61,1016
232,천안,2021-09-15 20:00,22.4,2.4,60,1017
232,천안,2021-09-15 21:00,20.9,1.9,64,1017.7
232,천안,2021-09-15 22:00,19.7,1.7,68,1017.9
232,천안,2021-09-15 23:00,19.2,1.9,68,1017.9
232,천안,2021-09-16 0:00,16.8,1,86,1017.4
232,천안,2021-09-16 1:00,16.1,1.9,88,1016.8
232,천안,2021-09-16 2:00,15.6,2.2,91,1016.6
232,천안,2021-09-16 3:00,15,1.5,95,1016.3
232,천안,2021-09-16 4:00,15,1.8,94,1015.9
232,천안,2021-09-16 5:00,16.1,2.2,85,1015.3
232,천안,2021-09-16 6:00,15.7,1.7,88,1015.2
232,천안,2021-09-16 7:00,17.1,2.2,81,1015.4
232,천안,2021-09-16 8:00,19.7,2.7,71,1015.1
232,천안,2021-09-16 9:00,21.2,3.5,65,1015.1
232,천안,2021-09-16 10:00,22.7,3.6,63,1015
232,천안,2021-09-16 11:00,24.2,3.9,58,1014
232,천안,2021-09-16 12:00,24.4,4.4,57,1013.5
232,천안,2021-09-16 13:00,25.5,4.3,53,1013.1
232,천안,2021-09-16 14:00,25.8,4.5,53,1012.2
232,천안,2021-09-16 15:00,25.5,4,55,1011.3
232,천안,2021-09-16 16:00,25.4,3.3,56,1011.4
232,천안,2021-09-16 17:00,25.2,3.5,60,1011.1
232,천안,2021-09-16 18:00,24.1,2,65,1011.5
232,천안,2021-09-16 19:00,23.2,2.5,67,1011.4
232,천안,2021-09-16 20:00,22.5,2.1,69,1011.5
232,천안,2021-09-16 21:00,22.1,1.7,71,1012.1
232,천안,2021-09-16 22:00,22.3,1.8,70,1012.2
232,천안,2021-09-16 23:00,22.2,2.9,70,1012.1
232,천안,2021-09-17 0:00,21.5,3.3,75,1011.7
232,천안,2021-09-17 1:00,20.9,2.5,81,1011.3
232,천안,2021-09-17 2:00,20.8,3,83,1010.7
232,천안,2021-09-17 3:00,20.5,2.9,85,1010.3
232,천안,2021-09-17 4:00,20.5,2.1,82,1009.8
232,천안,2021-09-17 5:00,20.3,2.9,84,1009.8
232,천안,2021-09-17 6:00,18.9,2.4,99,1010.1
232,천안,2021-09-17 7:00,18.4,2.6,99,1010.5
232,천안,2021-09-17 8:00,18.4,1.5,99,1010.6
232,천안,2021-09-17 9:00,19.1,1.1,99,1010.8
232,천안,2021-09-17 10:00,19.3,2.4,99,1011
232,천안,2021-09-17 11:00,19.6,2.8,99,1010.7
232,천안,2021-09-17 12:00,19.7,3.8,95,1010.4
232,천안,2021-09-17 13:00,19.8,3.3,92,1010.1
232,천안,2021-09-17 14:00,20.3,3.9,90,1008.9
232,천안,2021-09-17 15:00,20.6,3,89,1008.6
232,천안,2021-09-17 16:00,21.1,3.8,82,1008.4
232,천안,2021-09-17 17:00,21.2,2.1,81,1009
232,천안,2021-09-17 18:00,21.2,0.9,81,1009.7
232,천안,2021-09-17 19:00,19.5,0.7,90,1010.1
232,천안,2021-09-17 20:00,18,1,99,1011.1
232,천안,2021-09-17 21:00,17.2,1,99,1012.3
232,천안,2021-09-17 22:00,16.4,0.5,99,1012.7
232,천안,2021-09-17 23:00,15.8,0,99,1012.8
232,천안,2021-09-18 0:00,15.6,0,99,1013
232,천안,2021-09-18 1:00,15.1,0,99,1013.4
232,천안,2021-09-18 2:00,14.4,0.2,99,1013.4
232,천안,2021-09-18 3:00,14.1,0,99,1013.7
232,천안,2021-09-18 4:00,14,0.1,99,1013.8
232,천안,2021-09-18 5:00,13.7,0,99,1013.8
232,천안,2021-09-18 6:00,13.4,0,99,1014.6
232,천안,2021-09-18 7:00,14.4,0,99,1015.2
232,천안,2021-09-18 8:00,16.2,0.4,99,1015.7
232,천안,2021-09-18 9:00,19.4,0.8,84,1015.7
232,천안,2021-09-18 10:00,22.2,1.4,71,1016.3
232,천안,2021-09-18 11:00,23.7,3.1,63,1016.2
232,천안,2021-09-18 12:00,24.1,2.8,62,1015.7
232,천안,2021-09-18 13:00,25.3,2,57,1015.2
232,천안,2021-09-18 14:00,26.3,2.1,56,1014.9
232,천안,2021-09-18 15:00,26.9,0.7,55,1014.5
232,천안,2021-09-18 16:00,26.6,1.2,54,1014.3
232,천안,2021-09-18 17:00,26.6,1.5,53,1014.5
232,천안,2021-09-18 18:00,25,0,61,1015.3
232,천안,2021-09-18 19:00,21.6,0.6,87,1015.9
232,천안,2021-09-18 20:00,19.8,0.3,94,1016.5
232,천안,2021-09-18 21:00,19.2,0.2,98,1017.4
232,천안,2021-09-18 22:00,18.4,0.2,99,1017.3
232,천안,2021-09-18 23:00,17.8,0.3,99,1017.7
232,천안,2021-09-19 0:00,17.3,0,99,1017.8
232,천안,2021-09-19 1:00,17.1,0.3,99,1017.9
232,천안,2021-09-19 2:00,17.1,0,99,1017.5
232,천안,2021-09-19 3:00,17.3,0.2,99,1017.7
232,천안,2021-09-19 4:00,17.2,0.4,99,1017.7
232,천안,2021-09-19 5:00,16.4,0,99,1017.6
232,천안,2021-09-19 6:00,16.4,0.3,99,1018.1
232,천안,2021-09-19 7:00,16.8,0.3,99,1018.4
232,천안,2021-09-19 8:00,19.3,0.5,96,1018.6
232,천안,2021-09-19 9:00,22,1.3,77,1018.5
232,천안,2021-09-19 10:00,23.4,1.5,71,1018.5
232,천안,2021-09-19 11:00,24.6,2,66,1017.7
232,천안,2021-09-19 12:00,25.2,1.9,64,1017.1
232,천안,2021-09-19 13:00,26.5,1.5,60,1016.5
232,천안,2021-09-19 14:00,26.7,1.9,52,1016
232,천안,2021-09-19 15:00,27.1,1.5,45,1015.2
232,천안,2021-09-19 16:00,27.2,2.2,50,1015.1
232,천안,2021-09-19 17:00,26.7,2.1,54,1015.1
232,천안,2021-09-19 18:00,25.2,1.4,59,1015.1
232,천안,2021-09-19 19:00,21.9,1.6,76,1015.5
232,천안,2021-09-19 20:00,20.1,0,91,1016.1
232,천안,2021-09-19 21:00,18.8,0.4,94,1016.3
232,천안,2021-09-19 22:00,17.8,0,98,1016.5
232,천안,2021-09-19 23:00,17.4,0.7,98,1016.7
232,천안,2021-09-20 0:00,16.7,0.5,99,1016.7
232,천안,2021-09-20 1:00,16.3,1.1,99,1016.3
232,천안,2021-09-20 2:00,16.3,1.4,99,1015.6
232,천안,2021-09-20 3:00,16.5,1.3,99,1015.2
232,천안,2021-09-20 4:00,16.4,0.5,99,1015.1
232,천안,2021-09-20 5:00,15.8,1,99,1015
232,천안,2021-09-20 6:00,15.8,1,99,1015
232,천안,2021-09-20 7:00,16.3,1.3,99,1015
232,천안,2021-09-20 8:00,20.4,1.1,79,1015.1
232,천안,2021-09-20 9:00,21.8,2,72,1015.5
232,천안,2021-09-20 10:00,23,3.2,68,1015.1
232,천안,2021-09-20 11:00,24,5,60,1014.4
232,천안,2021-09-20 12:00,25,4.3,54,1013.5
232,천안,2021-09-20 13:00,25.9,3.6,53,1012.9
232,천안,2021-09-20 14:00,25.6,4.5,53,1011.9
232,천안,2021-09-20 15:00,25.7,5.1,55,1010.8
232,천안,2021-09-20 16:00,26,4.4,57,1010.2
232,천안,2021-09-20 17:00,25.8,4,58,1009.7
232,천안,2021-09-20 18:00,24.7,3.8,63,1009.6
232,천안,2021-09-20 19:00,23.9,2.6,67,1009.7
232,천안,2021-09-20 20:00,23.5,3.7,70,1009.9
232,천안,2021-09-20 21:00,23,3.8,72,1009.8
232,천안,2021-09-20 22:00,22.2,2.5,76,1009.5
232,천안,2021-09-20 23:00,21.9,1.4,79,1009
232,천안,2021-09-21 0:00,22,2.6,81,1009.1
232,천안,2021-09-21 1:00,22.5,3,77,1008.3
232,천안,2021-09-21 2:00,22.5,2.9,78,1007.4
232,천안,2021-09-21 3:00,22.4,0.8,83,1006.8
232,천안,2021-09-21 4:00,20.8,2.4,97,1005.7
232,천안,2021-09-21 5:00,20.4,0,99,1006.7
232,천안,2021-09-21 6:00,20,1.7,99,1007.7
232,천안,2021-09-21 7:00,20.1,0.9,99,1007.1
232,천안,2021-09-21 8:00,20.2,0.2,99,1007.6
232,천안,2021-09-21 9:00,20.7,0.5,99,1007.8
232,천안,2021-09-21 10:00,21.5,1.3,99,1007.9
232,천안,2021-09-21 11:00,21.7,1.6,94,1007.6
232,천안,2021-09-21 12:00,22.1,1.5,90,1007.1
232,천안,2021-09-21 13:00,23.2,2.7,84,1006.9
232,천안,2021-09-21 14:00,24.7,1.6,79,1005.7
232,천안,2021-09-21 15:00,25.2,2.4,78,1005.3
232,천안,2021-09-21 16:00,25.1,3.3,69,1005.3
232,천안,2021-09-21 17:00,24.5,2.6,75,1005.4
232,천안,2021-09-21 18:00,23.4,2,79,1005.7
232,천안,2021-09-21 19:00,21.5,0.9,87,1006.1
232,천안,2021-09-21 20:00,21.4,1,92,1006.9
232,천안,2021-09-21 21:00,20.4,0.3,97,1007.5
232,천안,2021-09-21 22:00,20.9,1.1,94,1007.6
232,천안,2021-09-21 23:00,21.1,1,94,1007.7
232,천안,2021-09-22 0:00,21.1,1.1,93,1007.9
232,천안,2021-09-22 1:00,21.1,1.4,93,1007.2
232,천안,2021-09-22 2:00,21.1,2.1,94,1007
232,천안,2021-09-22 3:00,18,2.5,96,1007.8
232,천안,2021-09-22 4:00,17.9,0.4,99,1007.5
232,천안,2021-09-22 5:00,17.7,1.6,99,1008.1
232,천안,2021-09-22 6:00,17.4,1.5,99,1008.6
232,천안,2021-09-22 7:00,17.8,1.3,99,1008.9
232,천안,2021-09-22 8:00,18.8,1.3,97,1009
232,천안,2021-09-22 9:00,18.3,1,99,1009
232,천안,2021-09-22 10:00,20.4,0.5,91,1009.7
232,천안,2021-09-22 11:00,22.4,1.1,86,1009.2
232,천안,2021-09-22 12:00,22.4,1.8,88,1009
232,천안,2021-09-22 13:00,25.2,3,66,1008.9
232,천안,2021-09-22 14:00,25.2,3.3,56,1008.9
232,천안,2021-09-22 15:00,25.6,3,56,1008.9
232,천안,2021-09-22 16:00,24.8,1.8,58,1009.2
232,천안,2021-09-22 17:00,24.2,3.8,59,1009.5
232,천안,2021-09-22 18:00,22.7,3.3,66,1010.3
232,천안,2021-09-22 19:00,21.9,2.7,72,1011.2
232,천안,2021-09-22 20:00,20.6,1.4,78,1012.3
232,천안,2021-09-22 21:00,19.9,1.8,85,1013.2
232,천안,2021-09-22 22:00,18.9,1.2,91,1013.4
232,천안,2021-09-22 23:00,18.5,1,89,1013.7
232,천안,2021-09-23 0:00,17.9,0.8,95,1014.1
232,천안,2021-09-23 1:00,17.2,0.3,98,1014.3
232,천안,2021-09-23 2:00,17,0.6,99,1015.1
232,천안,2021-09-23 3:00,15.6,0.1,99,1015.6
232,천안,2021-09-23 4:00,14.8,0,99,1015.9
232,천안,2021-09-23 5:00,14.4,0,99,1016.1
232,천안,2021-09-23 6:00,13.8,0.1,99,1016.7
232,천안,2021-09-23 7:00,14.3,0,99,1017.3
232,천안,2021-09-23 8:00,16.3,0.1,99,1017.8
232,천안,2021-09-23 9:00,19.8,1.2,85,1018.2
232,천안,2021-09-23 10:00,22.3,2.3,58,1018.6
232,천안,2021-09-23 11:00,23.5,2.8,52,1018.2
232,천안,2021-09-23 12:00,24,2.4,49,1018.2
232,천안,2021-09-23 13:00,23.9,3.7,49,1017.9
232,천안,2021-09-23 14:00,23.3,2.3,53,1018.2
232,천안,2021-09-23 15:00,23.9,2.6,54,1018.1
232,천안,2021-09-23 16:00,23.1,2.4,57,1017.9
232,천안,2021-09-23 17:00,22.8,0.7,60,1018.2
232,천안,2021-09-23 18:00,22.1,0.7,64,1018.5
232,천안,2021-09-23 19:00,20.5,0.8,71,1019.2
232,천안,2021-09-23 20:00,19.3,0.5,76,1020
232,천안,2021-09-23 21:00,17.6,0.3,91,1020.7
232,천안,2021-09-23 22:00,16.6,0.2,97,1020.7
232,천안,2021-09-23 23:00,15.8,0.3,99,1021.2
232,천안,2021-09-24 0:00,15.2,1.2,99,1021.3
232,천안,2021-09-24 1:00,14.4,0,99,1021.6
232,천안,2021-09-24 2:00,14.2,0.7,99,1021.7
232,천안,2021-09-24 3:00,13.8,0,99,1021.9
232,천안,2021-09-24 4:00,13.4,0,99,1022.3
232,천안,2021-09-24 5:00,13.4,0.5,99,1022.8
232,천안,2021-09-24 6:00,13.3,0.4,99,1023
232,천안,2021-09-24 7:00,13.4,0,99,1024.1
232,천안,2021-09-24 8:00,15.2,0.1,99,1024.5
232,천안,2021-09-24 9:00,18.5,0.2,86,1024.6
232,천안,2021-09-24 10:00,21.3,2,71,1024.7
232,천안,2021-09-24 11:00,23.2,2.1,64,1024.4
232,천안,2021-09-24 12:00,24.2,2,55,1023.6
232,천안,2021-09-24 13:00,24.4,2,52,1023.1
232,천안,2021-09-24 14:00,24.9,2.2,52,1022.8
232,천안,2021-09-24 15:00,24.7,2.3,52,1022.2
232,천안,2021-09-24 16:00,25.3,2.5,53,1022.5
232,천안,2021-09-24 17:00,25.4,2.7,50,1022.4
232,천안,2021-09-24 18:00,23.7,1.9,62,1022.4
232,천안,2021-09-24 19:00,21,0.6,77,1023
232,천안,2021-09-24 20:00,19.2,0.6,90,1023.7
232,천안,2021-09-24 21:00,19,1.5,89,1024.3
232,천안,2021-09-24 22:00,19.4,1.6,83,1024.7
232,천안,2021-09-24 23:00,17.8,1.4,94,1024.8
232,천안,2021-09-25 0:00,16.8,1.6,99,1024.8
232,천안,2021-09-25 1:00,16.3,2.1,99,1024.6
232,천안,2021-09-25 2:00,16.1,1.3,99,1024.7
232,천안,2021-09-25 3:00,15.9,1.7,99,1024.5
232,천안,2021-09-25 4:00,15.9,0.7,99,1024.3
232,천안,2021-09-25 5:00,15.7,0.8,99,1023.9
232,천안,2021-09-25 6:00,15.7,0.7,99,1023.7
232,천안,2021-09-25 7:00,16,0.7,99,1024.8
232,천안,2021-09-25 8:00,17.1,0.4,99,1025.6
232,천안,2021-09-25 9:00,21.4,1.9,72,1025.5
232,천안,2021-09-25 10:00,22.1,2.8,68,1025.6
232,천안,2021-09-25 11:00,22.7,1.8,68,1025.4
232,천안,2021-09-25 12:00,22.8,2.7,69,1024.3
232,천안,2021-09-25 13:00,23.1,2.9,69,1023.4
232,천안,2021-09-25 14:00,22.5,3.2,72,1023
232,천안,2021-09-25 15:00,22.2,2.7,74,1022.9
232,천안,2021-09-25 16:00,22.4,2.8,75,1022.6
232,천안,2021-09-25 17:00,22.3,1.7,77,1022.6
232,천안,2021-09-25 18:00,21.9,1.6,78,1022.7
232,천안,2021-09-25 19:00,21.3,2.1,79,1023
232,천안,2021-09-25 20:00,21.1,1.9,76,1023.4
232,천안,2021-09-25 21:00,20.5,1.5,77,1023.8
232,천안,2021-09-25 22:00,19.4,1.4,84,1024.1
232,천안,2021-09-25 23:00,18,1.3,94,1024.1
232,천안,2021-09-26 0:00,17.4,2.1,97,1023.8
232,천안,2021-09-26 1:00,17.3,1.8,96,1023.6
232,천안,2021-09-26 2:00,17.5,1.6,94,1023.4
232,천안,2021-09-26 3:00,17.3,0.9,95,1023
232,천안,2021-09-26 4:00,16.9,1.6,96,1023.2
232,천안,2021-09-26 5:00,17.3,1.4,93,1023
232,천안,2021-09-26 6:00,17.2,1.5,94,1023.1
232,천안,2021-09-26 7:00,17.6,0.9,94,1022.9
232,천안,2021-09-26 8:00,18.9,0.9,88,1022.8
232,천안,2021-09-26 9:00,21,2,75,1023
232,천안,2021-09-26 10:00,21.5,2.1,72,1023
232,천안,2021-09-26 11:00,22.6,2.6,67,1022.4
232,천안,2021-09-26 12:00,23.2,1.8,64,1021.4
232,천안,2021-09-26 13:00,24.1,2.2,58,1020.6
232,천안,2021-09-26 14:00,24.3,2.4,60,1019.8
232,천안,2021-09-26 15:00,24.5,2.1,60,1019.6
232,천안,2021-09-26 16:00,24.4,2.9,58,1019.7
232,천안,2021-09-26 17:00,23.6,0.7,65,1019.8
232,천안,2021-09-26 18:00,22.4,0.7,70,1019.9
232,천안,2021-09-26 19:00,20.9,0.3,88,1019.9
232,천안,2021-09-26 20:00,19.3,0.1,94,1020.1
232,천안,2021-09-26 21:00,19.1,0.5,95,1020.1
232,천안,2021-09-26 22:00,18.9,0.6,96,1019.9
232,천안,2021-09-26 23:00,20.1,1.4,77,1020.1
232,천안,2021-09-27 0:00,19,1.3,83,1020.1
232,천안,2021-09-27 1:00,17.8,1,90,1019.9
232,천안,2021-09-27 2:00,17.3,0.6,91,1019.5
232,천안,2021-09-27 3:00,18.1,1.8,82,1018.6
232,천안,2021-09-27 4:00,18.1,1.8,79,1018.5
232,천안,2021-09-27 5:00,17.4,1.2,86,1018.4
232,천안,2021-09-27 6:00,17.2,1.4,87,1018.3
232,천안,2021-09-27 7:00,17.2,2,87,1018
232,천안,2021-09-27 8:00,18.7,1.5,79,1018.5
232,천안,2021-09-27 9:00,19.9,2.2,72,1018.3
232,천안,2021-09-27 10:00,21,2.9,67,1018.2
232,천안,2021-09-27 11:00,22.6,2.3,65,1017.9
232,천안,2021-09-27 12:00,23.4,3.1,61,1016.8
232,천안,2021-09-27 13:00,24.7,2.3,56,1016.1
232,천안,2021-09-27 14:00,24.7,2.3,54,1015.4
232,천안,2021-09-27 15:00,24.7,1.5,58,1015.1
232,천안,2021-09-27 16:00,24.7,0.7,58,1015.1
232,천안,2021-09-27 17:00,23.4,2.4,67,1015
232,천안,2021-09-27 18:00,21.5,1.5,77,1015.4
232,천안,2021-09-27 19:00,20.5,0.9,88,1015.6
232,천안,2021-09-27 20:00,20.2,0.6,90,1015.8
232,천안,2021-09-27 21:00,19.8,1.1,92,1015.8
232,천안,2021-09-27 22:00,19.5,1.3,93,1015.6
232,천안,2021-09-27 23:00,19.1,1.2,97,1015.7
232,천안,2021-09-28 0:00,19.1,2.3,95,1015.5
232,천안,2021-09-28 1:00,19.4,1.7,92,1015.6
232,천안,2021-09-28 2:00,19.2,1.5,92,1015.4
232,천안,2021-09-28 3:00,19.1,1.5,92,1015.5
232,천안,2021-09-28 4:00,18.9,0.9,91,1015.1
232,천안,2021-09-28 5:00,18.9,1.6,88,1015.2
232,천안,2021-09-28 6:00,18.5,2,92,1015.2
232,천안,2021-09-28 7:00,18.3,1.5,94,1015.6
232,천안,2021-09-28 8:00,19.2,1.4,86,1015.6
232,천안,2021-09-28 9:00,19.9,1.8,79,1015.6
232,천안,2021-09-28 10:00,20.9,1.6,73,1015.5
232,천안,2021-09-28 11:00,21.6,2.1,70,1014.9
232,천안,2021-09-28 12:00,22.4,2.4,66,1014.6
232,천안,2021-09-28 13:00,23.1,3.2,62,1013.8
232,천안,2021-09-28 14:00,23.6,2.3,61,1013.1
232,천안,2021-09-28 15:00,23.6,1.7,65,1012.5
232,천안,2021-09-28 16:00,23.3,1.8,69,1012.2
232,천안,2021-09-28 17:00,22.7,1.3,76,1012.4
232,천안,2021-09-28 18:00,21,0,91,1012.6
232,천안,2021-09-28 19:00,20.6,0,99,1012.6
232,천안,2021-09-28 20:00,20.3,0,99,1013
232,천안,2021-09-28 21:00,20.5,1,98,1012.9
232,천안,2021-09-28 22:00,20.1,1.1,99,1012.7
232,천안,2021-09-28 23:00,20.1,0.7,99,1012.2
232,천안,2021-09-29 0:00,20,1,99,1011.8
232,천안,2021-09-29 1:00,20.1,1,99,1011.4
232,천안,2021-09-29 2:00,20.1,1.5,99,1010.8
232,천안,2021-09-29 3:00,20,1,99,1010.2
232,천안,2021-09-29 4:00,20,0.4,99,1009.8
232,천안,2021-09-29 5:00,19.9,0.9,99,1009.7
232,천안,2021-09-29 6:00,19.8,1.8,99,1009.5
232,천안,2021-09-29 7:00,20.2,1.3,99,1009.2
232,천안,2021-09-29 8:00,20.7,0.4,99,1009.1
232,천안,2021-09-29 9:00,20.5,0.3,99,1009.2
232,천안,2021-09-29 10:00,20.7,0.6,99,1009.4
232,천안,2021-09-29 11:00,21.1,0,99,1009.1
232,천안,2021-09-29 12:00,21.8,0.3,99,1009.1
232,천안,2021-09-29 13:00,21.7,1.5,99,1008.6
232,천안,2021-09-29 14:00,22.1,1,99,1007.6
232,천안,2021-09-29 15:00,22,1.7,96,1007.8
232,천안,2021-09-29 16:00,21,1.3,99,1008
232,천안,2021-09-29 17:00,20.2,0.6,99,1008.7
232,천안,2021-09-29 18:00,19.9,0.6,99,1008.6
232,천안,2021-09-29 19:00,19.8,0.6,99,1009.1
232,천안,2021-09-29 20:00,19.3,0,99,1009.4
232,천안,2021-09-29 21:00,19.2,0.3,99,1009.8
232,천안,2021-09-29 22:00,19.2,1,99,1010.1
232,천안,2021-09-29 23:00,19,0,99,1010.3
232,천안,2021-09-30 0:00,18.5,0,99,1009.9
232,천안,2021-09-30 1:00,17.7,0.3,99,1009.9
232,천안,2021-09-30 2:00,17,0,99,1009.9
232,천안,2021-09-30 3:00,17,0,99,1009.7
232,천안,2021-09-30 4:00,16.7,0,99,1009.9
232,천안,2021-09-30 5:00,16.4,0.4,99,1010.3
232,천안,2021-09-30 6:00,16.1,0,99,1010.5
232,천안,2021-09-30 7:00,16.6,0,99,1010.8
232,천안,2021-09-30 8:00,17.5,0,99,1011.1
232,천안,2021-09-30 9:00,19.4,0.2,95,1011.2
232,천안,2021-09-30 10:00,20.7,1.2,85,1011.2
232,천안,2021-09-30 11:00,22.2,1.3,77,1010.5
232,천안,2021-09-30 12:00,23.9,1,71,1010
232,천안,2021-09-30 13:00,25.2,1.4,67,1009.4
232,천안,2021-09-30 14:00,26.6,1.6,49,1008.7
232,천안,2021-09-30 15:00,26.8,1.1,55,1008.4
232,천안,2021-09-30 16:00,26.4,2.6,57,1008.4
232,천안,2021-09-30 17:00,25.4,1.4,61,1008.6
232,천안,2021-09-30 18:00,23.2,1.4,68,1008.9
232,천안,2021-09-30 19:00,20,0.5,92,1009.3
232,천안,2021-09-30 20:00,19.1,0.9,99,1010
232,천안,2021-09-30 21:00,18.2,0.1,99,1010.5
232,천안,2021-09-30 22:00,17.7,0,99,1010.6
232,천안,2021-09-30 23:00,17,0.4,99,1010.6
232,천안,2021-10-01 0:00,16.6,0,99,1009.8
232,천안,2021-10-01 1:00,16.5,0.1,99,1009.8
232,천안,2021-10-01 2:00,16.3,0.3,99,1009.9
232,천안,2021-10-01 3:00,16.2,0.5,99,1009.5
232,천안,2021-10-01 4:00,15.5,1,99,1009.3
232,천안,2021-10-01 5:00,15.4,0.8,99,1009.4
232,천안,2021-10-01 6:00,16.1,0,99,1010.5
232,천안,2021-10-01 7:00,15.3,1.2,99,1011.3
232,천안,2021-10-01 8:00,16.5,0.1,99,1012.5
